split,model,estimand,group,n,fpr,fpr_ci_low,fpr_ci_high,delta,delta_ci_low,delta_ci_high,note
holdout_model_NVIDIA,main,net,len_long,136,0.051470588235294115,0.008888888888888889,0.23255813953488372,0.0006893382352941152,-0.04879086158707012,0.1767896929187252,
holdout_model_NVIDIA,main,net,len_mid,95,0.07368421052631578,0.021739130434782608,0.15584415584415584,0.02991316675527201,-0.026724033450490847,0.10090497737556561,
holdout_model_NVIDIA,main,net,len_short,161,0.037267080745341616,0.008771929824561403,0.06666666666666667,-0.023338979860718992,-0.12398921832884097,0.027841659734794733,
holdout_model_NVIDIA,main,net,source=buriy_2014,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,-0.020883534136546186,-0.08205128205128207,0.010897435897435897,
holdout_model_NVIDIA,main,net,source=cyberleninka,60,0.18333333333333332,0.06,0.29411764705882354,0.15622489959839356,0.028599434930519516,0.2725039088675453,
holdout_model_NVIDIA,main,net,source=gazeta,60,0.05,0.05,0.05,-0.0012048192771084293,-0.06538461538461539,0.029411764705882356,
holdout_model_NVIDIA,main,net,source=lenta,32,0.0,0.0,0.0,-0.05555555555555555,-0.11194029850746269,-0.026239067055393587,
holdout_model_NVIDIA,main,net,source=rusltc,73,0.0547945205479452,0.0136986301369863,0.1095890410958904,0.004637780736032979,-0.07856341189674523,0.07030022691569209,
holdout_model_NVIDIA,main,net,source=spbgu,59,0.0,0.0,0.0,-0.06006006006006006,-0.11742424242424243,-0.02922077922077922,
holdout_model_NVIDIA,main,net,source=urfu,48,0.0,0.0,0.0,-0.05813953488372093,-0.11560693641618497,-0.027777777777777776,
holdout_model_NVIDIA,format-only,full,весь человеческий тест,392,0.017857142857142856,0.005319148936170213,0.04093567251461988,,,,
holdout_model_NVIDIA,format-only,full,HH-formal-register,167,0.03592814371257485,0.012448132780082987,0.10714285714285714,0.031483699268130404,0.0012648116096391944,0.10256410256410256,
holdout_model_NVIDIA,format-only,full,HH-polished,152,0.0,0.0,0.0,-0.029166666666666667,-0.061452513966480445,-0.010714285714285714,
holdout_model_NVIDIA,format-only,full,HH-translation,73,0.0136986301369863,0.0,0.0410958904109589,-0.005110147292480785,-0.04430379746835443,0.0310356613877179,
holdout_model_NVIDIA,format-only,full,genre=news,152,0.0,0.0,0.0,-0.029166666666666667,-0.061452513966480445,-0.010714285714285714,
holdout_model_NVIDIA,format-only,full,genre=science,167,0.03592814371257485,0.012448132780082987,0.10714285714285714,0.031483699268130404,0.0012648116096391944,0.10256410256410256,
holdout_model_NVIDIA,format-only,full,genre=translation,73,0.0136986301369863,0.0,0.0410958904109589,-0.005110147292480785,-0.04430379746835443,0.0310356613877179,
holdout_model_NVIDIA,format-only,full,hh_all,392,0.017857142857142856,0.005319148936170213,0.04093567251461988,,,,
holdout_model_NVIDIA,format-only,full,len_long,136,0.029411764705882353,0.006896551724137931,0.11494252873563218,0.017693014705882353,-0.014437689969604862,0.10186179735051915,
holdout_model_NVIDIA,format-only,full,len_mid,95,0.031578947368421054,0.0,0.08333333333333333,0.018110933900407584,-0.014388489208633094,0.06388280601072265,
holdout_model_NVIDIA,format-only,full,len_short,161,0.0,0.0,0.0,-0.030303030303030304,-0.06951871657754011,-0.0106951871657754,
holdout_model_NVIDIA,format-only,full,source=buriy_2014,60,0.0,0.0,0.0,-0.02108433734939759,-0.0481283422459893,-0.006802721088435374,
holdout_model_NVIDIA,format-only,full,source=cyberleninka,60,0.06666666666666667,0.0,0.17391304347826086,0.05763052208835341,-0.009836065573770493,0.1623316208891226,
holdout_model_NVIDIA,format-only,full,source=gazeta,60,0.0,0.0,0.0,-0.02108433734939759,-0.047619047619047616,-0.007042253521126761,
holdout_model_NVIDIA,format-only,full,source=lenta,32,0.0,0.0,0.0,-0.019444444444444445,-0.043010752688172046,-0.0063025210084033615,
holdout_model_NVIDIA,format-only,full,source=rusltc,73,0.0136986301369863,0.0,0.0410958904109589,-0.005110147292480785,-0.04430379746835443,0.0310356613877179,
holdout_model_NVIDIA,format-only,full,source=spbgu,59,0.01694915254237288,0.01694915254237288,0.01694915254237288,-0.0010688654756451366,-0.02766051288513641,0.012729743259672459,
holdout_model_NVIDIA,format-only,full,source=urfu,48,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0033914728682170533,-0.023611111111111114,0.017223225030084235,
holdout_model_NVIDIA,length-only,full,весь человеческий тест,392,0.673469387755102,0.4444444444444444,0.8931297709923665,,,,
holdout_model_NVIDIA,length-only,full,HH-formal-register,167,0.31736526946107785,0.20149253731343283,0.676056338028169,-0.6204125083167,-0.745796783625731,-0.2607142857142857,
holdout_model_NVIDIA,length-only,full,HH-polished,152,0.9407894736842105,0.8833333333333333,1.0,0.43662280701754386,0.1041963015647226,0.6107274793975561,
holdout_model_NVIDIA,length-only,full,HH-translation,73,0.9315068493150684,0.863013698630137,0.9863013698630136,0.3170867866191437,0.04192539109506621,0.623063063063063,
holdout_model_NVIDIA,length-only,full,genre=news,152,0.9407894736842105,0.8833333333333333,1.0,0.43662280701754386,0.1041963015647226,0.6107274793975561,
holdout_model_NVIDIA,length-only,full,genre=science,167,0.31736526946107785,0.20149253731343283,0.676056338028169,-0.6204125083167,-0.745796783625731,-0.2607142857142857,
holdout_model_NVIDIA,length-only,full,genre=translation,73,0.9315068493150684,0.863013698630137,0.9863013698630136,0.3170867866191437,0.04192539109506621,0.623063063063063,
holdout_model_NVIDIA,length-only,full,hh_all,392,0.673469387755102,0.4444444444444444,0.8931297709923665,,,,
holdout_model_NVIDIA,length-only,full,len_long,136,0.17647058823529413,0.11325301204819277,0.4444444444444444,-0.7610294117647058,-0.8350727117194183,-0.4941325356649792,
holdout_model_NVIDIA,length-only,full,len_mid,95,0.8631578947368421,0.7536231884057971,0.9518072289156626,0.25036328194222934,0.005013854070457846,0.4679155041849342,
holdout_model_NVIDIA,length-only,full,len_short,161,0.9813664596273292,0.9595959595959596,1.0,0.5224920007528703,0.210481630132757,0.7088569941250836,
holdout_model_NVIDIA,length-only,full,source=buriy_2014,60,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.2477911646586345,-0.016294919454770795,0.47561983471074376,
holdout_model_NVIDIA,length-only,full,source=cyberleninka,60,0.6166666666666667,0.425531914893617,0.7432432432432432,-0.0670682730923694,-0.403332268710742,0.2356135516291133,
holdout_model_NVIDIA,length-only,full,source=gazeta,60,1.0,1.0,1.0,0.3855421686746988,0.14070351758793975,0.5977961432506886,
holdout_model_NVIDIA,length-only,full,source=lenta,32,0.9375,0.9375,0.9375,0.2875,0.04583333333333328,0.5201923076923076,
holdout_model_NVIDIA,length-only,full,source=rusltc,73,0.9315068493150684,0.863013698630137,0.9863013698630136,0.3170867866191437,0.04192539109506621,0.623063063063063,
holdout_model_NVIDIA,length-only,full,source=spbgu,59,0.1864406779661017,0.1864406779661017,0.1864406779661017,-0.573319081793658,-0.7255311530198139,-0.32598168228234553,
holdout_model_NVIDIA,length-only,full,source=urfu,48,0.10416666666666667,0.10416666666666667,0.10416666666666667,-0.6487403100775194,-0.8093671679197996,-0.4249338624338624,
holdout_model_OpenAI,main,full,весь человеческий тест,392,0.025510204081632654,0.007594936708860759,0.05660377358490566,,,,
holdout_model_OpenAI,main,full,HH-formal-register,167,0.041916167664670656,0.007905138339920948,0.14285714285714285,0.02858283433133732,-0.011021800024357568,0.13360071301247772,
holdout_model_OpenAI,main,full,HH-polished,152,0.013157894736842105,0.0,0.03333333333333333,-0.02017543859649123,-0.07355889724310777,0.012412831241283125,
holdout_model_OpenAI,main,full,HH-translation,73,0.0136986301369863,0.0,0.0410958904109589,-0.014514536007214328,-0.0657439446366782,0.023344947735191638,
holdout_model_OpenAI,main,full,genre=news,152,0.013157894736842105,0.0,0.03333333333333333,-0.02017543859649123,-0.07355889724310777,0.012412831241283125,
holdout_model_OpenAI,main,full,genre=science,167,0.041916167664670656,0.007905138339920948,0.14285714285714285,0.02858283433133732,-0.011021800024357568,0.13360071301247772,
holdout_model_OpenAI,main,full,genre=translation,73,0.0136986301369863,0.0,0.0410958904109589,-0.014514536007214328,-0.0657439446366782,0.023344947735191638,
holdout_model_OpenAI,main,full,hh_all,392,0.025510204081632654,0.007594936708860759,0.05660377358490566,,,,
holdout_model_OpenAI,main,full,len_long,136,0.03676470588235294,0.005405405405405406,0.1702127659574468,0.017233455882352942,-0.018000174758978242,0.14419568822553896,
holdout_model_OpenAI,main,full,len_mid,95,0.031578947368421054,0.0,0.0625,0.008009923799397484,-0.026412184306921153,0.03169014084507042,
holdout_model_OpenAI,main,full,len_short,161,0.012422360248447204,0.0,0.03571428571428571,-0.022209674383587428,-0.07824595786379226,0.012000657570277823,
holdout_model_OpenAI,main,full,source=buriy_2014,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.009236947791164657,-0.03041168658698539,0.027586206896551724,
holdout_model_OpenAI,main,full,source=cyberleninka,60,0.11666666666666667,0.02631578947368421,0.189873417721519,0.10763052208835341,0.022938322938322937,0.18555555555555556,
holdout_model_OpenAI,main,full,source=gazeta,60,0.0,0.0,0.0,-0.030120481927710843,-0.06521739130434782,-0.009779951100244499,
holdout_model_OpenAI,main,full,source=lenta,32,0.0,0.0,0.0,-0.027777777777777776,-0.0625,-0.008771929824561403,
holdout_model_OpenAI,main,full,source=rusltc,73,0.0136986301369863,0.0,0.0410958904109589,-0.014514536007214328,-0.0657439446366782,0.023344947735191638,
holdout_model_OpenAI,main,full,source=spbgu,59,0.0,0.0,0.0,-0.03003003003003003,-0.06528189910979229,-0.009900990099009901,
holdout_model_OpenAI,main,full,source=urfu,48,0.0,0.0,0.0,-0.029069767441860465,-0.06716417910447761,-0.009523809523809525,
holdout_model_OpenAI,main,net,весь человеческий тест,392,0.07142857142857142,0.04329004329004329,0.12195121951219512,,,,
holdout_model_OpenAI,main,net,HH-formal-register,167,0.08383233532934131,0.03715170278637771,0.22784810126582278,0.02161011310711909,-0.04505494505494506,0.16585365853658535,
holdout_model_OpenAI,main,net,HH-polished,152,0.046052631578947366,0.0,0.08333333333333333,-0.04144736842105263,-0.13131313131313133,0.015120274914089349,
holdout_model_OpenAI,main,net,HH-translation,73,0.0958904109589041,0.0410958904109589,0.1643835616438356,0.03005968995576931,-0.05479304397815463,0.10665362035225048,
holdout_model_OpenAI,main,net,genre=news,152,0.046052631578947366,0.0,0.08333333333333333,-0.04144736842105263,-0.13131313131313133,0.015120274914089349,
holdout_model_OpenAI,main,net,genre=science,167,0.08383233532934131,0.03715170278637771,0.22784810126582278,0.02161011310711909,-0.04505494505494506,0.16585365853658535,
holdout_model_OpenAI,main,net,genre=translation,73,0.0958904109589041,0.0410958904109589,0.1643835616438356,0.03005968995576931,-0.05479304397815463,0.10665362035225048,
holdout_model_OpenAI,main,net,hh_all,392,0.07142857142857142,0.04329004329004329,0.12195121951219512,,,,
holdout_model_OpenAI,main,net,len_long,136,0.051470588235294115,0.024390243902439025,0.16216216216216217,-0.030560661764705885,-0.08782696177062374,0.06931818181818183,
holdout_model_OpenAI,main,net,len_mid,95,0.08421052631578947,0.03305785123966942,0.1694915254237288,0.016870458975722133,-0.0460600728917934,0.09719972228650775,
holdout_model_OpenAI,main,net,len_short,161,0.08074534161490683,0.03550295857988166,0.15151515151515152,0.015810276679841903,-0.06022326674500586,0.08114035087719298,
holdout_model_OpenAI,main,net,source=buriy_2014,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,-0.04497991967871486,-0.10471380471380473,-0.012433257055682684,
holdout_model_OpenAI,main,net,source=cyberleninka,60,0.2,0.10416666666666667,0.2608695652173913,0.15180722891566267,0.050935734463276844,0.21867321867321865,
holdout_model_OpenAI,main,net,source=gazeta,60,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.014056224899598388,-0.04824561403508772,0.043836026331538,
holdout_model_OpenAI,main,net,source=lenta,32,0.0,0.0,0.0,-0.07777777777777778,-0.13043478260869565,-0.04793028322440087,
holdout_model_OpenAI,main,net,source=rusltc,73,0.0958904109589041,0.0410958904109589,0.1643835616438356,0.03005968995576931,-0.05479304397815463,0.10665362035225048,
holdout_model_OpenAI,main,net,source=spbgu,59,0.01694915254237288,0.01694915254237288,0.01694915254237288,-0.06413192853870821,-0.11885331659342958,-0.03213060205885411,
holdout_model_OpenAI,main,net,source=urfu,48,0.020833333333333332,0.020833333333333332,0.020833333333333332,-0.05765503875968993,-0.11692176870748298,-0.026268115942028988,
holdout_model_OpenAI,format-only,full,весь человеческий тест,392,0.015306122448979591,0.0033783783783783786,0.03865979381443299,,,,
holdout_model_OpenAI,format-only,full,HH-formal-register,167,0.029940119760479042,0.006097560975609756,0.10638297872340426,0.025495675316034597,-0.005136612021857924,0.10126315789473683,
holdout_model_OpenAI,format-only,full,HH-polished,152,0.0,0.0,0.0,-0.025,-0.06015037593984962,-0.00625,
holdout_model_OpenAI,format-only,full,HH-translation,73,0.0136986301369863,0.0,0.0410958904109589,-0.0019753510542362684,-0.041237113402061855,0.03289473684210526,
holdout_model_OpenAI,format-only,full,genre=news,152,0.0,0.0,0.0,-0.025,-0.06015037593984962,-0.00625,
holdout_model_OpenAI,format-only,full,genre=science,167,0.029940119760479042,0.006097560975609756,0.10638297872340426,0.025495675316034597,-0.005136612021857924,0.10126315789473683,
holdout_model_OpenAI,format-only,full,genre=translation,73,0.0136986301369863,0.0,0.0410958904109589,-0.0019753510542362684,-0.041237113402061855,0.03289473684210526,
holdout_model_OpenAI,format-only,full,hh_all,392,0.015306122448979591,0.0033783783783783786,0.03865979381443299,,,,
holdout_model_OpenAI,format-only,full,len_long,136,0.022058823529411766,0.0,0.11428571428571428,0.010340073529411766,-0.019308001235712077,0.10041797283176593,
holdout_model_OpenAI,format-only,full,len_mid,95,0.031578947368421054,0.0,0.08333333333333333,0.02147793726741095,-0.010582872028655162,0.06802507836990596,
holdout_model_OpenAI,format-only,full,len_short,161,0.0,0.0,0.0,-0.025974025974025976,-0.06666666666666667,-0.006134969325153374,
holdout_model_OpenAI,format-only,full,source=buriy_2014,60,0.0,0.0,0.0,-0.018072289156626505,-0.047058823529411764,-0.003952569169960474,
holdout_model_OpenAI,format-only,full,source=cyberleninka,60,0.06666666666666667,0.0,0.17391304347826086,0.0606425702811245,-0.006355932203389831,0.16516015796401928,
holdout_model_OpenAI,format-only,full,source=gazeta,60,0.0,0.0,0.0,-0.018072289156626505,-0.04516129032258064,-0.004081632653061225,
holdout_model_OpenAI,format-only,full,source=lenta,32,0.0,0.0,0.0,-0.016666666666666666,-0.041884816753926704,-0.0038095238095238095,
holdout_model_OpenAI,format-only,full,source=rusltc,73,0.0136986301369863,0.0,0.0410958904109589,-0.0019753510542362684,-0.041237113402061855,0.03289473684210526,
holdout_model_OpenAI,format-only,full,source=spbgu,59,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.0019341375273578664,-0.02611304841456492,0.014562517697504145,
holdout_model_OpenAI,format-only,full,source=urfu,48,0.0,0.0,0.0,-0.01744186046511628,-0.044444444444444446,-0.0036101083032490976,
holdout_model_OpenAI,length-only,full,весь человеческий тест,392,0.6045918367346939,0.3537117903930131,0.8388429752066116,,,,
holdout_model_OpenAI,length-only,full,HH-formal-register,167,0.17964071856287425,0.0962962962962963,0.38028169014084506,-0.7403592814371258,-0.8362561197607499,-0.5299777942264989,
holdout_model_OpenAI,length-only,full,HH-polished,152,0.9407894736842105,0.8666666666666667,1.0,0.5491228070175438,0.24925127283617843,0.7083054626532888,
holdout_model_OpenAI,length-only,full,HH-translation,73,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.33439257955082224,0.045651817884048485,0.6997712772360659,
holdout_model_OpenAI,length-only,full,genre=news,152,0.9407894736842105,0.8666666666666667,1.0,0.5491228070175438,0.24925127283617843,0.7083054626532888,
