document_id,origin_class,genre,prompt_condition,regulation_level,index_common,score_format,index_common_plus_format,n_features_common,n_features_format,excluded_categories
nemotron_b027_P3_r1,A,analytics,P3,,59.0643,50.0000,57.4879,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b027_P3_r2,A,analytics,P3,,68.2018,50.0000,65.0362,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b028_P1_r1,A,analytics,P1,,51.5351,100.0000,59.9638,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b028_P1_r2,A,analytics,P1,,57.9678,100.0000,65.2778,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b028_P2_r1,A,analytics,P2,,51.9006,87.5000,58.0918,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b028_P2_r2,A,analytics,P2,,49.2690,75.0000,53.7440,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b028_P3_r1,A,analytics,P3,,51.4620,75.0000,55.5556,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b029_P1_r1,A,analytics,P1,,73.1725,50.0000,69.1425,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b029_P1_r2,A,analytics,P1,,54.6784,100.0000,62.5604,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b029_P2_r1,A,analytics,P2,,52.3392,87.5000,58.4541,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b029_P2_r2,A,analytics,P2,,60.5994,87.5000,65.2778,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b029_P3_r1,A,analytics,P3,,36.2573,50.0000,38.6473,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b029_P3_r2,A,analytics,P3,,50.7310,50.0000,50.6039,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b030_P1_r1,A,analytics,P1,,42.5439,87.5000,50.3623,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b030_P1_r2,A,analytics,P1,,47.8070,100.0000,56.8841,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b030_P2_r1,A,analytics,P2,,60.0877,100.0000,67.0290,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b030_P2_r2,A,analytics,P2,,46.9298,100.0000,56.1594,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b030_P3_r1,A,analytics,P3,,53.6550,75.0000,57.3671,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b030_P3_r2,A,analytics,P3,,46.2719,62.5000,49.0942,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b031_P1_r1,A,commercial,P1,,29.2398,100.0000,41.5459,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b031_P1_r2,A,commercial,P1,,58.9181,100.0000,66.0628,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b031_P2_r1,A,commercial,P2,,46.9298,87.5000,53.9855,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b031_P2_r2,A,commercial,P2,,48.8304,87.5000,55.5556,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b031_P3_r1,A,commercial,P3,,57.6023,50.0000,56.2802,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b031_P3_r2,A,commercial,P3,,54.3860,37.5000,51.4493,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b032_P1_r1,A,commercial,P1,,59.5760,100.0000,66.6063,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b032_P1_r2,A,commercial,P1,,51.9737,100.0000,60.3261,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b032_P2_r1,A,commercial,P2,,46.2719,87.5000,53.4420,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b032_P2_r2,A,commercial,P2,,40.0585,75.0000,46.1353,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b032_P3_r1,A,commercial,P3,,57.6023,50.0000,56.2802,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b032_P3_r2,A,commercial,P3,,49.2690,75.0000,53.7440,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b033_P1_r1,A,commercial,P1,,44.7368,100.0000,54.3478,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b033_P1_r2,A,commercial,P1,,40.0585,75.0000,46.1353,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b033_P2_r1,A,commercial,P2,,53.9474,100.0000,61.9565,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b033_P2_r2,A,commercial,P2,,51.7544,100.0000,60.1449,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b033_P3_r1,A,commercial,P3,,48.0263,75.0000,52.7174,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b033_P3_r2,A,commercial,P3,,44.1520,0.0000,36.4734,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b034_P1_r1,A,commercial,P1,,50.5848,87.5000,57.0048,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b034_P1_r2,A,commercial,P1,,57.6023,75.0000,60.6280,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b034_P2_r1,A,commercial,P2,,49.5614,100.0000,58.3333,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b034_P2_r2,A,commercial,P2,,43.4211,87.5000,51.0870,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b034_P3_r1,A,commercial,P3,,59.6491,50.0000,57.9710,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b034_P3_r2,A,commercial,P3,,44.5906,87.5000,52.0531,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b035_P1_r1,A,commercial,P1,,60.6725,75.0000,63.1643,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b035_P1_r2,A,commercial,P1,,37.4269,75.0000,43.9614,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b035_P2_r1,A,commercial,P2,,26.5351,75.0000,34.9638,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b035_P2_r2,A,commercial,P2,,54.2398,87.5000,60.0242,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b035_P3_r1,A,commercial,P3,,58.7719,12.5000,50.7246,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b035_P3_r2,A,commercial,P3,,65.7895,37.5000,60.8696,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b036_P1_r1,A,commercial,P1,,30.8480,75.0000,38.5266,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b036_P1_r2,A,commercial,P1,,47.2222,100.0000,56.4010,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b036_P2_r1,A,commercial,P2,,57.8947,100.0000,65.2174,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b036_P2_r2,A,commercial,P2,,57.3830,87.5000,62.6208,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b036_P3_r1,A,commercial,P3,,50.2924,87.5000,56.7633,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b036_P3_r2,A,commercial,P3,,52.7778,37.5000,50.1208,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b037_P1_r1,A,commercial,P1,,35.3801,75.0000,42.2705,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b037_P1_r2,A,commercial,P1,,27.0468,75.0000,35.3865,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b037_P2_r1,A,commercial,P2,,48.3918,87.5000,55.1932,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b037_P2_r2,A,commercial,P2,,44.2982,87.5000,51.8116,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b037_P3_r1,A,commercial,P3,,59.1374,37.5000,55.3744,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b037_P3_r2,A,commercial,P3,,38.4503,50.0000,40.4589,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b038_P1_r1,A,commercial,P1,,35.8187,100.0000,46.9807,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b038_P1_r2,A,commercial,P1,,45.7602,100.0000,55.1932,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b038_P2_r1,A,commercial,P2,,37.2807,87.5000,46.0145,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b038_P2_r2,A,commercial,P2,,23.2456,87.5000,34.4203,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b038_P3_r1,A,commercial,P3,,58.3333,62.5000,59.0580,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b038_P3_r2,A,commercial,P3,,56.2135,50.0000,55.1329,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b039_P1_r1,A,commercial,P1,,50.2924,75.0000,54.5894,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b039_P1_r2,A,commercial,P1,,43.6404,75.0000,49.0942,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b039_P2_r1,A,commercial,P2,,42.5439,100.0000,52.5362,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b039_P2_r2,A,commercial,P2,,53.2164,87.5000,59.1787,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b039_P3_r1,A,commercial,P3,,27.8509,75.0000,36.0507,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b039_P3_r2,A,commercial,P3,,53.5088,50.0000,52.8986,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b040_P1_r1,A,commercial,P1,,30.7749,100.0000,42.8140,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b040_P1_r2,A,commercial,P1,,57.4561,75.0000,60.5072,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b040_P2_r1,A,commercial,P2,,49.2690,62.5000,51.5700,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b040_P2_r2,A,commercial,P2,,48.9035,87.5000,55.6159,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b040_P3_r1,A,commercial,P3,,65.7895,37.5000,60.8696,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b040_P3_r2,A,commercial,P3,,57.6754,75.0000,60.6884,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b041_P1_r1,A,commercial,P1,,41.8860,87.5000,49.8188,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b041_P1_r2,A,commercial,P1,,50.5848,75.0000,54.8309,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b041_P2_r1,A,commercial,P2,,50.2924,87.5000,56.7633,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b041_P2_r2,A,commercial,P2,,46.0526,87.5000,53.2609,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b041_P3_r1,A,commercial,P3,,56.4327,0.0000,46.6184,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b041_P3_r2,A,commercial,P3,,50.5848,75.0000,54.8309,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b042_P1_r1,A,commercial,P1,,40.9357,100.0000,51.2077,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b042_P1_r2,A,commercial,P1,,42.9825,100.0000,52.8986,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b042_P2_r1,A,commercial,P2,,55.2632,87.5000,60.8696,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b042_P2_r2,A,commercial,P2,,56.5789,87.5000,61.9565,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b042_P3_r1,A,commercial,P3,,55.1170,50.0000,54.2271,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b042_P3_r2,A,commercial,P3,,66.7398,37.5000,61.6546,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b043_P1_r1,A,commercial,P1,,41.4474,87.5000,49.4565,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b043_P1_r2,A,commercial,P1,,54.4591,75.0000,58.0314,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b043_P2_r1,A,commercial,P2,,49.2690,87.5000,55.9179,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b043_P2_r2,A,commercial,P2,,48.2456,100.0000,57.2464,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b043_P3_r1,A,commercial,P3,,60.8187,0.0000,50.2415,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b043_P3_r2,A,commercial,P3,,66.4474,50.0000,63.5870,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b044_P1_r1,A,commercial,P1,,29.0936,100.0000,41.4251,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b044_P1_r2,A,commercial,P1,,30.7749,100.0000,42.8140,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b044_P2_r1,A,commercial,P2,,46.2719,100.0000,55.6159,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b044_P2_r2,A,commercial,P2,,47.8070,100.0000,56.8841,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b044_P3_r1,A,commercial,P3,,47.5146,75.0000,52.2947,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b044_P3_r2,A,commercial,P3,,62.5731,37.5000,58.2126,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b045_P1_r1,A,commercial,P1,,44.1520,75.0000,49.5169,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b045_P1_r2,A,commercial,P1,,54.4591,100.0000,62.3792,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b045_P2_r1,A,commercial,P2,,50.7310,100.0000,59.2995,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b045_P2_r2,A,commercial,P2,,49.2690,87.5000,55.9179,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b045_P3_r1,A,commercial,P3,,54.3860,62.5000,55.7971,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
nemotron_b045_P3_r2,A,commercial,P3,,59.7953,75.0000,62.4396,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b001_P1_r1,A,seo,P1,,56.4327,0.0000,46.6184,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b001_P1_r2,A,seo,P1,,42.0322,12.5000,36.8961,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b001_P2_r1,A,seo,P2,,56.1404,75.0000,59.4203,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b001_P2_r2,A,seo,P2,,38.8889,87.5000,47.3430,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b001_P3_r1,A,seo,P3,,61.6959,0.0000,50.9662,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b001_P3_r2,A,seo,P3,,45.9064,25.0000,42.2705,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b002_P1_r1,A,seo,P1,,52.0468,0.0000,42.9952,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b002_P1_r2,A,seo,P1,,41.1550,37.5000,40.5193,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b002_P2_r1,A,seo,P2,,42.3977,87.5000,50.2415,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b002_P2_r2,A,seo,P2,,47.1491,75.0000,51.9928,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b002_P3_r1,A,seo,P3,,55.2632,0.0000,45.6522,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b002_P3_r2,A,seo,P3,,36.7690,12.5000,32.5483,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b003_P1_r1,A,seo,P1,,50.2193,0.0000,41.4855,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b003_P1_r2,A,seo,P1,,56.5789,75.0000,59.7826,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b003_P2_r1,A,seo,P2,,45.2485,75.0000,50.4227,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b003_P2_r2,A,seo,P2,,40.2047,87.5000,48.4300,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b003_P3_r1,A,seo,P3,,58.6988,0.0000,48.4903,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b003_P3_r2,A,seo,P3,,50.5848,12.5000,43.9614,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b004_P1_r1,A,seo,P1,,50.2924,0.0000,41.5459,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b004_P1_r2,A,seo,P1,,46.1988,37.5000,44.6860,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b004_P2_r1,A,seo,P2,,36.2573,75.0000,42.9952,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b004_P2_r2,A,seo,P2,,45.1023,87.5000,52.4758,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b004_P3_r1,A,seo,P3,,42.3977,0.0000,35.0242,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b004_P3_r2,A,seo,P3,,33.3333,12.5000,29.7101,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b005_P1_r1,A,seo,P1,,63.9620,0.0000,52.8382,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b005_P1_r2,A,seo,P1,,66.7398,12.5000,57.3068,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b005_P2_r1,A,seo,P2,,63.4503,75.0000,65.4589,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b005_P2_r2,A,seo,P2,,66.9591,75.0000,68.3575,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b005_P3_r1,A,seo,P3,,76.0234,0.0000,62.8019,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b005_P3_r2,A,seo,P3,,70.9064,12.5000,60.7488,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b006_P1_r1,A,seo,P1,,38.8889,0.0000,32.1256,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b006_P1_r2,A,seo,P1,,50.4386,25.0000,46.0145,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b006_P2_r1,A,seo,P2,,43.2749,75.0000,48.7923,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b006_P2_r2,A,seo,P2,,38.3041,87.5000,46.8599,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b006_P3_r1,A,seo,P3,,55.5556,0.0000,45.8937,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b006_P3_r2,A,seo,P3,,54.5322,25.0000,49.3961,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b007_P1_r1,A,seo,P1,,47.6608,0.0000,39.3720,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b007_P1_r2,A,seo,P1,,47.0760,25.0000,43.2367,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b007_P2_r1,A,seo,P2,,53.3626,87.5000,59.2995,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b007_P2_r2,A,seo,P2,,48.2456,87.5000,55.0725,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b007_P3_r1,A,seo,P3,,44.1520,0.0000,36.4734,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b007_P3_r2,A,seo,P3,,44.7368,62.5000,47.8261,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b008_P1_r1,A,seo,P1,,46.1257,12.5000,40.2778,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b008_P1_r2,A,seo,P1,,46.3450,25.0000,42.6329,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b008_P2_r1,A,seo,P2,,43.8596,75.0000,49.2754,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b008_P2_r2,A,seo,P2,,56.4327,87.5000,61.8357,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b008_P3_r1,A,seo,P3,,45.6871,50.0000,46.4372,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b008_P3_r2,A,seo,P3,,34.6491,62.5000,39.4928,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b009_P1_r1,A,seo,P1,,57.1637,25.0000,51.5700,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b009_P1_r2,A,seo,P1,,42.0322,12.5000,36.8961,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b009_P2_r1,A,seo,P2,,47.5877,87.5000,54.5290,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b009_P2_r2,A,seo,P2,,49.6345,87.5000,56.2198,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b009_P3_r1,A,seo,P3,,55.7018,37.5000,52.5362,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b009_P3_r2,A,seo,P3,,47.1491,12.5000,41.1232,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b010_P1_r1,A,seo,P1,,32.9678,12.5000,29.4082,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b010_P1_r2,A,seo,P1,,45.9064,25.0000,42.2705,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b010_P2_r1,A,seo,P2,,39.1813,87.5000,47.5845,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b010_P2_r2,A,seo,P2,,49.6345,75.0000,54.0459,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b010_P3_r1,A,seo,P3,,37.1345,12.5000,32.8502,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b010_P3_r2,A,seo,P3,,42.9825,12.5000,37.6812,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b011_P1_r1,A,seo,P1,,46.6374,25.0000,42.8744,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b011_P1_r2,A,seo,P1,,53.7281,25.0000,48.7319,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b011_P2_r1,A,seo,P2,,41.9591,87.5000,49.8792,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b011_P2_r2,A,seo,P2,,51.6082,75.0000,55.6763,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b011_P3_r1,A,seo,P3,,46.1257,12.5000,40.2778,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b011_P3_r2,A,seo,P3,,52.5585,25.0000,47.7657,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b012_P1_r1,A,seo,P1,,66.0819,12.5000,56.7633,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b012_P1_r2,A,seo,P1,,69.0058,12.5000,59.1787,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b012_P2_r1,A,seo,P2,,61.4766,75.0000,63.8285,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b012_P2_r2,A,seo,P2,,53.5088,75.0000,57.2464,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b012_P3_r1,A,seo,P3,,60.3801,12.5000,52.0531,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b012_P3_r2,A,seo,P3,,66.3012,12.5000,56.9444,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b013_P1_r1,A,seo,P1,,60.5263,50.0000,58.6957,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b013_P1_r2,A,seo,P1,,55.1170,37.5000,52.0531,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b013_P2_r1,A,seo,P2,,53.8012,75.0000,57.4879,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b013_P2_r2,A,seo,P2,,36.9152,75.0000,43.5386,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b013_P3_r1,A,seo,P3,,58.1140,12.5000,50.1812,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b013_P3_r2,A,seo,P3,,64.5468,12.5000,55.4952,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b014_P1_r1,A,seo,P1,,70.2485,12.5000,60.2053,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b014_P1_r2,A,seo,P1,,61.0380,25.0000,54.7705,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b014_P2_r1,A,seo,P2,,68.7135,75.0000,69.8068,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b014_P2_r2,A,seo,P2,,55.2632,87.5000,60.8696,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b014_P3_r1,A,seo,P3,,60.8918,12.5000,52.4758,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b014_P3_r2,A,seo,P3,,70.1754,12.5000,60.1449,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b015_P1_r1,A,seo,P1,,57.8216,25.0000,52.1135,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b015_P1_r2,A,seo,P1,,56.1404,12.5000,48.5507,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b015_P2_r1,A,seo,P2,,48.2456,87.5000,55.0725,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b015_P2_r2,A,seo,P2,,56.4327,75.0000,59.6618,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
gpt_b015_P3_r1,A,seo,P3,,52.5585,25.0000,47.7657,18,4,Morphological;POS;Emotion;Psycholinguistic;Knockoff
